filename,language_code,transcription
common_voice_ru_19028612.wav,ru,madich to nompasvolitet his delige
common_voice_ru_18982219.wav,ru,e mechic colaged was ancian wis broneng nahion us no organ  wester
common_voice_ru_19152334.wav,ru,but madirigal sy pony podisra podosa ipitsadetu
common_voice_ru_18950666.wav,ru,once si depililet te dilo crutis with noshonis wae needness tepaes inieran ito
common_voice_ru_18885690.wav,ru,tho sway here me tetianegri berginial oparty
common_voice_ru_19367406.wav,ru,medardni wijacuninajes nicaem partersers sonorania wage
common_voice_ru_20106278.wav,ru,libertilin itropasly nedititility moprenymalipanat caterome onoagaski graston
common_voice_ru_19019772.wav,ru,maslowyeto acuodograss dored the mobile bestiach progary a sawar nabustaras rojina
common_voice_ru_19805198.wav,ru,a gos is mining a camotatrean madi crenly city use nevis of mirocomoso stor
common_voice_ru_19112248.wav,ru,sigas my giansto seated threvod ivison po th rodenan te stavirne is a cosushe sen formary
common_voice_ru_19250907.wav,ru,presmol pindinicanians n us are no haractiv rides was nitions on ege
common_voice_ru_19792162.wav,ru,punk chitevorte praise watch tena rereatea
common_voice_ru_18876565.wav,ru,bu this gisee wartional tocship petal read the devide seratificalts is te to the mistr maodnaboga ovenave sudan
common_voice_ru_18947947.wav,ru,i can' not stanl is ad as to the tory gasdos bcretita isi and doton puev let barules theremister
common_voice_ru_18922832.wav,ru,one of the do agoka bisto coin a canes ostanavilas was edachhip desoltymo
common_voice_ru_19337466.wav,ru,this issued rediew be the inshi is shus i ege in the patiticaly supitcum initianeproftulary
common_voice_ru_19563507.wav,ru,pocan is not of unitis nemnasono is grami sini porme midlon of is lad satis chinati
common_voice_ru_18932682.wav,ru,sevrla massionberram aratromialade upasulcobel
common_voice_ru_19553213.wav,ru,an as shiteams to liger afke ti solas spetemits atise wisusilia
common_voice_ru_19564008.wav,ru,stonder was the boshe ed that theonly desreated nabidinet acrok atevadela
common_voice_ru_18875724.wav,ru,an wusie wist of cam institle quetore
common_voice_ru_19194003.wav,ru,madana matapinamnothe prete prety trespostraninia is a capling as lobac stemis
common_voice_ru_19085282.wav,ru,at thus awe te sturing abiluisis the mininipilegenia mogi gasda strina
common_voice_ru_19133320.wav,ru,stusip brid the stoblishtogioation was tepitsisis nania mateogoso and iteposits i dabos aniam
common_voice_ru_18914341.wav,ru,on osabo pesebatide is poomo potomicherstote acora
common_voice_ru_18913353.wav,ru,at decrat cav vegina hejivolata wasedabaspastobstoied bushi interactunis innatial debatom
common_voice_ru_19157754.wav,ru,ye ppoeisionimil gus down stemute res thets of confidancy presertania
common_voice_ru_19952384.wav,ru,no alerea toes no wits on or left sea thecasly more ef nit his for yournesta
common_voice_ru_19372810.wav,ru,ed he prote gosin tagetonspiento me for the churc
common_voice_ru_18867593.wav,ru,e pocasa withnational stors nise pesic moorpry prenuian mangicinadesty
common_voice_ru_19100586.wav,ru,minya bilsne ofterat formal peteduciip lead impretoducia cicof
common_voice_ru_18991077.wav,ru,netegao is potis forsma
common_voice_ru_19133706.wav,ru,but the lon ic tame which sto sechits o posoas of shaneabusten
common_voice_ru_19508640.wav,ru,aexpuwuate was to casen ti igrasasconcityia e buss
common_voice_ru_19041263.wav,ru,ig sis efenante evesosacia trigudatno ge driper initeriaboth witliing an theponi to next crt
common_voice_ru_18885571.wav,ru,yestania ar zemates of the movadetr in viddlan an te shelopety gaword but a common dego wor
common_voice_ru_19593613.wav,ru,a acquidishiplin suprpantystubla mynampicitat iam geranes sombly imbodod carana hersoni ver the sasi
common_voice_ru_20190178.wav,ru,bolluger sas imtima
common_voice_ru_19318926.wav,ru,cartmortonassembisteep nappedy must stimoliaroinanalat issempeity on a the spetching aspise the world tose topa
common_voice_ru_19418142.wav,ru,a bladoers mos up miss just penemiesto mogr mosnobu was delit butte woma
common_voice_ru_19282292.wav,ru,as now toporbitupanini the such
common_voice_ru_19643815.wav,ru,thisn das fon sheanam chilto lows prebulsom birtnar reformin on theprlini
common_voice_ru_18931099.wav,ru,sea just monesham wes moterynea prac to the clola
common_voice_ru_19544878.wav,ru,hinthe glov neiblamlyamanaos an ig
common_voice_ru_19778558.wav,ru,this dust e innarstnaral dosion with efodieansy
common_voice_ru_18966399.wav,ru,with winnes lanc inema brovactynan so preditibel gec ticonpine
common_voice_ru_19791946.wav,ru,rastichicheleges come potensorvar sictable apriarity of miser ba shiad locober
common_voice_ru_19224439.wav,ru,meres and y stole was modern de beats abe shoos berap is lebolding eastomag sacsha
common_voice_ru_18868533.wav,ru,meashured capanion as un hablomalis
common_voice_ru_19956983.wav,ru,the nitnipaligy jis kapais kidadit africavsin doenemos so be polegini e poljowasprasetimey minum
common_voice_ru_19341573.wav,ru,the chairman was reaning imloga covgans of mesera stal a staon lanum cotorisa birit obasrisny
common_voice_ru_18868515.wav,ru,pashet goedit mam
common_voice_ru_19111662.wav,ru,notbekters a lotin at thecostom tim of cuot
common_voice_ru_19271780.wav,ru,er cretty more curpleed the lirea wat nassenier from his the doverin nas matof f tenicomonatarnems o be actinge i pastera thartion on the sadestrial
common_voice_ru_19171148.wav,ru,after an ideates er stuod a plact isa luosies done he musling is mininiun whic i bring in besgo soanian
common_voice_ru_18922813.wav,ru,a lot toco hoanes tod newathat par
common_voice_ru_19576092.wav,ru,alarge lan be specious produde liver dogs pe condemtive meatescoversatrot intiues to bak epnis casul i maican ane sherevena taki pragram
common_voice_ru_18875918.wav,ru,a mered the tim comflict et alratabustrato
common_voice_ru_19171213.wav,ru,the tam moe lasofam lhecreti gunisem raned regard
common_voice_ru_19030188.wav,ru,jumpecineto
common_voice_ru_19316579.wav,ru,labilo i mev the not on essoldes the foiad bring ateate over sodaster clenarrins at sabbiyan natic
common_voice_ru_19304009.wav,ru,it obrostosrawariaenct
common_voice_ru_18913134.wav,ru,cotiwar leve useness don otlose sucgeslo pascadispiton and gloveitis story
common_voice_ru_18914438.wav,ru,at tetile roma barin
common_voice_ru_18922811.wav,ru,it ane domorst tobuc tote is notbol of monot atimda wolres a tortamar gomiantom
common_voice_ru_19111632.wav,ru,fatiiski tiltuse asome heratirbu nevates kimberon atasha
common_voice_ru_20149585.wav,ru,ma sodin a patureculim stowards ypin maniar intaltion which cuton ever pros suve inglycheter
common_voice_ru_18858677.wav,ru,beclet mas at watlemo the rabo inaperymam bellichatis done novisevian
common_voice_ru_19019638.wav,ru,depiliup rin te stomigh slowideegat sam ration was to pick fo my iongo a ana in sois minion posicy
common_voice_ru_19027344.wav,ru,mocagin putcerdid tostosing a cacrac osylate bot the plae ian bhish ost whic shl on of conpetience y pareserofinger
common_voice_ru_19562835.wav,ru,asterpries setubl crisin as ata unnaresan tiean do shiprineveconte
common_voice_ru_19028605.wav,ru,bellapa givenajis kuchina perodcyp opa deferaneu mera is serpremenina at ovote govora
common_voice_ru_19591522.wav,ru,but the mowent at the young doge neckis dust an catari which lat noga nemania i recili yaded nomegaos pastaniya
common_voice_ru_19100938.wav,ru,bi gora vosinga bisideinas nachures a crecenre deache skirbalso show instrument
common_voice_ru_19341507.wav,ru,or of baary atuus covet anescaly even a inisue pelech grevment inia thesperania
common_voice_ru_19085519.wav,ru,anaso give it confotad to shito arsin a confidiency
common_voice_ru_19306718.wav,ru,yugrup and ahoodifet inegerid in rar shinisy woli problin
common_voice_ru_19302981.wav,ru,it ibordliac ribes cin iv prise trsurge is nas lovige sanesty
common_voice_ru_19563603.wav,ru,but it lugards a snit shalla bris tuva berom agonis pas the youngas anit was soieve tebomaa passporta
common_voice_ru_19130867.wav,ru,the cricieni ackotroprelage was oniminded natha olshi cachnipit of dats at sel
common_voice_ru_18921738.wav,ru,at is nos the try wordin hicre henitnacisceply wore pers won an i ne ateage scripinet
common_voice_ru_19563950.wav,ru,nupratif ones cai distored of tom ty slipro classuar eapravtivirse la plistiplanion
common_voice_ru_19537122.wav,ru,commenta seves o evpocepernextod scomulys sepon wishnish stue
common_voice_ru_19157089.wav,ru,the ider naras  reginia astetic lonemperity compler enji ivriginin itrecityn unia
common_voice_ru_19012898.wav,ru,despite insirge arigenikis a pith t dvitcs logulof cetc tugineradnos secretarya confiriency por reseverania
common_voice_ru_20149578.wav,ru,this inlet prsanian imangos of theciflien
common_voice_ru_19506304.wav,ru,une themonth gawire tels port of the hambes ladians e vaoeminey yowageni neto atege minlaro thes
common_voice_ru_18868725.wav,ru,formanic tret prise revali shou wos estare non anreputividet
common_voice_ru_18875225.wav,ru,a bestbalettled enibum chatis chidi somany wotin is to rotion
common_voice_ru_19825481.wav,ru,she'l be a wils withnerin is olergy nobolis you low wit wolving the rear
common_voice_ru_19563623.wav,ru,at ile es i nat no bocasments imobiar storm is intes o on imedia
common_voice_ru_19493071.wav,ru,peviaso missd manaca the shitaacan of nepocalibima
common_voice_ru_19805255.wav,ru,net love nimisionone ortnois mescakiculin interhats at opeidiica
common_voice_ru_18910685.wav,ru,agathe bay tive derocin ational agaon e merracintonise in ociouse
common_voice_ru_18913943.wav,ru,searaleonia pretymus trele shewal most of destig silan sana irca wassruct stonknosious citious an a problam
common_voice_ru_19056938.wav,ru,elisnadmans stren tet its a pech dupulatina optiomara with faiamiclaskodive
common_voice_ru_18987338.wav,ru,netexivarisam pis nitness cerema pic staetir benana secatya ugressed in mahiga ze wassivoisly wetin
common_voice_ru_19792253.wav,ru,yet acinima who neverased prisnageless prettavigilemsecrated i arters ar cosama imissalist
common_voice_ru_18898838.wav,ru,it oson concess dugipmondaslencion
common_voice_ru_18999717.wav,ru,bisi as a tluish madies magali bo pristipo thet warmen discus
common_voice_ru_19793849.wav,ru,winny nan nimora levenna shich laege sco rowin trunly gils
common_voice_ru_19424057.wav,ru,dos avenan misamian manacradin wisd e norord nisetradinston
common_voice_ru_19140256.wav,ru,lobon eadan te disuposseslis combersed norish to oposol te tono posona si bestas of podiation of sustainia
common_voice_ru_18950748.wav,ru,a sugests slowymet but is tivity ganadi
common_voice_ru_19341547.wav,ru,anewas ar go you cal be snen itt fred probaber be an pretitios
common_voice_ru_19027277.wav,ru,ristolet yans which i stabote confirience i porisable friniam
common_voice_ru_19545064.wav,ru,oglgustonarich connobor nown of amulibi
common_voice_ru_18991109.wav,ru,scusirat the mocroranim agre dispossobstere says danin am atimo piltige skit egyptneac ski whos lowy
common_voice_ru_19564143.wav,ru,in conupir wisrack  gan on the proudini xagnan pasiade drogi
common_voice_ru_19238953.wav,ru,tthe cladgiging ar nosifitara porturcy woulds eegypt wovusuvir she as a butchmetroperos
common_voice_ru_19100564.wav,ru,e booom abigi scusie
common_voice_ru_18980306.wav,ru,he oftosoch soo a sorching d over
common_voice_ru_19563965.wav,ru,oftherit sta later govnimeeastetionmilitesiminte
common_voice_ru_18931814.wav,ru,brosto picol cabetlytira tona beso taki on zlit cacine
common_voice_ru_19369367.wav,ru,yes asteced the commemp straba bustigis wit throughtidatue
common_voice_ru_19537106.wav,ru,any igersonto the rogaturagica yu curac she siy
common_voice_ru_19826944.wav,ru,mise bani's missed the mintotel connectov
common_voice_ru_18919263.wav,ru,at the frs like piselizie manashing inesto rase me orcarani
common_voice_ru_19653082.wav,ru,napprotifonos tanyarly teraris of e extremiscubul perovol bogede ne push wit lau the nitue cunishta
common_voice_ru_19906777.wav,ru,the well do a cetite sicut resuppost ti suinih new evel i new eena sombly
common_voice_ru_19805183.wav,ru,hi dies ini my delii mu sporitly wo eat wit the new posinso what was aciry
common_voice_ru_18934919.wav,ru,maaditi gatses tilit resuec s relyn ins still  apinion erepease consiluse
common_voice_ru_19574467.wav,ru,orcivy is togarter wenety to nocaranaceprdition
common_voice_ru_18892576.wav,ru,noliboms fotchint nas not poliacle
common_voice_ru_19330415.wav,ru,asunga imaniogy woudlated erenu particblaning acacodia se usetionally
common_voice_ru_19010769.wav,ru,boyer in as te washenigierstor wiched noperaled national rabot of plold wareneroswom
common_voice_ru_19792290.wav,ru,macivinicad burnyprinushat mer a noblithni vastoc
common_voice_ru_19041433.wav,ru,crmidavo problimacatory num of nerishit atmost thennipurtaquian misfi
common_voice_ru_19493119.wav,ru,as nam live in ta man don eded goaonasty arives a revigianav tachinen woder ber longscis epiitien claal bora
common_voice_ru_19581197.wav,ru,unlesius then ebrtuna ration evessoches wi is lersnypolige sperio arrelegion
common_voice_ru_19506514.wav,ru,caralis toll sougt ed tre or the var expreince pesiment upon he wisht
common_voice_ru_19195639.wav,ru,tisomnya neat a stalic an creatnan shagen opatiposhanuronia asparen mistem
common_voice_ru_19838052.wav,ru,thoitiproced gelatriboe merisos
common_voice_ru_19036358.wav,ru,raneudol sitl sowater relation pin wivinmagicadoes of anstiathion potem
common_voice_ru_19583598.wav,ru,the criican sa bysra ispis likeminislast on i decobort a jiopin sciticis tombon aruni i suppartili
common_voice_ru_19070731.wav,ru,tot or some i casides ere is deling at to damer to sath gest wiching urbuchmigopen
common_voice_ru_19194017.wav,ru,slow i meed with tayich her be pasolsdakege
common_voice_ru_18985111.wav,ru,neprty mush the worediecity repositively pereminasoa pecidunle reson emogry te virat wor stem
common_voice_ru_18930813.wav,ru,at a pagetica scritaty in nevergional
common_voice_ru_19545282.wav,ru,withaction acuodusis tisminitable stopoterigec natioal booksheat is anstan with his mesi
common_voice_ru_20038955.wav,ru,he sponteram nerigana leptisteri as sombulo jasastere must polise the mes resionem sustirase recorisaat stap
common_voice_ru_19535286.wav,ru,hes matralora preduae is it tetiluablto with nevisiaciousty nonace to lorans e bach
common_voice_ru_19827027.wav,ru,secammunavena conmisiad cretos neposiblines cirespoblic uristallinerecommenda cy ar asagn im paiacip
common_voice_ru_19857777.wav,ru,anven said beings that sa resland fnanci commescomo provegis fitin acort ovit ri masharaty spector her gross
common_voice_ru_19482798.wav,ru,imin a bitmowa vovginistania nematinacidyms opploganian abolishnivestakil
common_voice_ru_19369234.wav,ru,uman epolatimichical seviler misaby dasha ushow boil throughos abortunst
common_voice_ru_19797262.wav,ru,moversacort saini marbl to commisi pamirestragers to if sh heostruc tor
common_voice_ru_19336565.wav,ru,chevisho was tebur ship es teriginyforpapasove tethe hom
common_voice_ru_19591684.wav,ru,a stagni borte that signsmege to nepergess atnacan nansiam nepademoturitis fo useiria
common_voice_ru_19303938.wav,ru,gese te atmi chamec sa wasa onastu caribenataby in imfloniar inis atteb yannut
common_voice_ru_18914364.wav,ru,notipearrom didectron booms dis love several othe rich gildish
common_voice_ru_18978865.wav,ru,was baperefon the purpe im bat tere in somes oloments chaning a iste inister
common_voice_ru_18898532.wav,ru,this was ap visitetly ittle bookpul theritbas is oshapeoscoleracos to national boty
common_voice_ru_19616547.wav,ru,he appresolved woreclaniouiesion mis viatiwy die person seteare deisitiony
common_voice_ru_19841104.wav,ru,quapi isensivislalition is te is niniges to tifinish to har
common_voice_ru_19311278.wav,ru,it at the ute prevresulanamol prorid secrecoritaryma inwile pomagisof
common_voice_ru_19034096.wav,ru,with talgoin ceslizein its here dis a pasmes geneti worovnia globyla triga nanam ilo cana
common_voice_ru_18885622.wav,ru,it orocic catrimemumosom idosnegunits
common_voice_ru_18942662.wav,ru,this teatinna was mas mustly testudycous kiy subwitere coupory previlies machitin an politige sthim is me iniun worobscam melia
common_voice_ru_19069217.wav,ru,militulams cannot scopeidto that istoty butcodium confict te dis comon statist
common_voice_ru_18930823.wav,ru,terapmofloci cajonap coper cmoserve cracimo
common_voice_ru_19372756.wav,ru,autimadam lowet
common_voice_ru_19156914.wav,ru,catutardycilanimongoditinal de nevithibraretes yeno namanors reginia
common_voice_ru_19536092.wav,ru,hadnica lote es pated of ober tarolvagantihe shie catorety chovset for shes motion ofen
common_voice_ru_19010761.wav,ru,a rovton sheanka wonlaw
common_voice_ru_18987167.wav,ru,at the buder toceplet denamicovers lesten avilania the govere
common_voice_ru_19631314.wav,ru,hep id was wortingly piritic nation pokavam
common_voice_ru_18911723.wav,ru,wiistipse mossedos nember pom nashos obstanatixatistom
common_voice_ru_19578952.wav,ru,yessama sppsiver
common_voice_ru_19116646.wav,ru,fonfitas never poineds wemondered en of the outsers crits of toten sa
common_voice_ru_19644183.wav,ru,maretiagian i be here naroding swien
common_voice_ru_19370587.wav,ru,mupiisto mathpiringena
common_voice_ru_19797309.wav,ru,paka noners glard sive's motions tid later wy immete
common_voice_ru_19739655.wav,ru,a moka musemcgana de civon to stesin bothadorams tol tin o cigron anitoto bestine
common_voice_ru_19792428.wav,ru,mussles that is wos bo controlas a gaternite yearadeo heathes casishi ta iis a pasnestue
common_voice_ru_19027064.wav,ru,this peginplice at inmasivlin bas conasion is minipaties commercial cucili
common_voice_ru_18921761.wav,ru,on those an nor is glad oreveerrihts isis peratias abose in
common_voice_ru_19395948.wav,ru,mipremius themseles dinear interrectila pat former lakartonscop ottin sel
common_voice_ru_20189762.wav,ru,nhe cletimens visot  bhechin aviw rosor of isedana wonasaman reganan usula ober worna
common_voice_ru_19578292.wav,ru,mayorisis kepon rasiti was lorgenafol sal prova shio antifis nan form them
common_voice_ru_19224192.wav,ru,as witing in becatth cavion
common_voice_ru_19434717.wav,ru,sector gazin patusrenepestipity lis radetat paosa conly mituvititnivlacaden
common_voice_ru_18989840.wav,ru,con te yocan
common_voice_ru_19463385.wav,ru,allar
common_voice_ru_19458480.wav,ru,ogrosava is asudar stochilly anarbinisars a begin on thecomaing edopistime inipreumiment
common_voice_ru_19041296.wav,ru,gakafbi didushi gode she e agos avalas abushopanalety paractisolupsy
common_voice_ru_19501923.wav,ru,crinitable a thedishina puzolis in bawaazas sin to as aldin ingin anisdown alwinde three
common_voice_ru_18978719.wav,ru,atlasit in istit onational onu acomni min anonmen
common_voice_ru_19111661.wav,ru,his ethec to peopature wo be tearipingative conter
common_voice_ru_19019672.wav,ru,at tha organ imme bastimuliated is sas daniwardin muse do naroncaraz rosinges kie the abarof instumient
common_voice_ru_19330475.wav,ru,yes as nith these efstraliar premited and the combat isto as e nepaslate tho thestran
common_voice_ru_19536500.wav,ru,mibosprermamature ca etucatices kuy wash navy melpa wosto shao
common_voice_ru_18919476.wav,ru,quegant mussterra altichenbies
common_voice_ru_20185737.wav,ru,the cimo barizm nivas moton aperiat sin its way ramenlistd ivagnas geatovesoby shani
common_voice_ru_19563515.wav,ru,my godeci bos inti isov ef petition eeally
common_voice_ru_19581090.wav,ru,himite civit celum aprinialu cherster by use co compeency brute levi
common_voice_ru_19311144.wav,ru,inperecige caistem of inomersal of america is forsu by boos marcord commin poratish histra
common_voice_ru_19827434.wav,ru,michetan stad os se saticeed with stations of thett
common_voice_ru_19318060.wav,ru,minestatin apis empet stou in is destrani sedis it ucradeunis evisiomische severinet othe iachoiteranesors instillevy
common_voice_ru_19318920.wav,ru,rabo the pratinger itsa implanerum of novelat in formants rodos e numberson
common_voice_ru_18882346.wav,ru,gratesemilia gofde so shim dishut bat medianas pet short betisiasim tecige cetiris teseme dishiptry
common_voice_ru_19367453.wav,ru,even the biet on kilipina gobac as a votion tortring for enfrica i riscold oe
common_voice_ru_18858635.wav,ru,the dear sgoarios so shalomnodifon lagihods
common_voice_ru_19247258.wav,ru,the evris cagas left
common_voice_ru_19043430.wav,ru,after the prohectivs auser wor deser asalannos to be on nove bin  wor is gos havan
common_voice_ru_19897861.wav,ru,bittercrashok patomagel
common_voice_ru_18891074.wav,ru,nithams of in disapossensivashide lengin a tapes matenian tan wocopesypenis tina
common_voice_ru_19676025.wav,ru,seirias nutona circunmicisgecrisis suzes to gros reconimica comuracry mido watarco
common_voice_ru_19733815.wav,ru,naroy imonos aspeaniarabugec matersh to nint soa
common_voice_ru_18986899.wav,ru,nerprety mus de it so was morse mam plac ketting ina suxol long a selia cecnipo the etac kityginia wherinly
common_voice_ru_19826871.wav,ru,was nine specting eictypot
common_voice_ru_19591505.wav,ru,it immira popurvity luriformer missominian at rechanna wunerognitae iniam in noston
common_voice_ru_19826600.wav,ru,aslines men calas 'cause i suppom could passen duer aboutagoput
common_voice_ru_19574580.wav,ru,moguidemis bategla imonin paratical sresnol setimarpons
common_voice_ru_18913506.wav,ru,e reordening ojecs as vose man a is dealige poppertion
common_voice_ru_18873674.wav,ru,most ofver
common_voice_ru_19287947.wav,ru,specinig reasony millon of lodil
common_voice_ru_19578305.wav,ru,mucin te stadile maligisny oprocic pelmacia na mecexsto
common_voice_ru_19574224.wav,ru,when steshing a goaritoristis chegrn is tats negorsial cin histerities
common_voice_ru_19311235.wav,ru,rightnanovat yapashitu fom
common_voice_ru_19730333.wav,ru,back aninyots manutiel licnarowi commomicol nat which stotuar e pestipatinovazygy
common_voice_ru_20025965.wav,ru,misle swol shila pasladi ar outher of hodiplene piten onotonomicevani
common_voice_ru_19429229.wav,ru,mested batlef situs pats tranger dubilins conxamtion
common_voice_ru_18937723.wav,ru,ye have sones to what te floweft to bebilisi national suclar depomocrossers pacio simiterio
common_voice_ru_19030196.wav,ru,misduromansolf us to parupistopitirios nepereding atnara bud
common_voice_ru_18951560.wav,ru,its theriton moroka bretuces prochba wose to beath pafforan car kinzeve aniun
common_voice_ru_19112364.wav,ru,it awo gicoprtic tonasarbertionan nu dobstar and ina credymis to pradigianimis the norotormy rapes a pasnetim
common_voice_ru_19133314.wav,ru,bushiganfierce opporse of roca irbuserustian
common_voice_ru_18864474.wav,ru,nearestri wish
common_voice_ru_19254048.wav,ru,matagrapagesrimg a hela pobey be ser im in inform opstar
common_voice_ru_18881242.wav,ru,that i segemic otoly pocasian ecretidelly
common_voice_ru_19081188.wav,ru,an its lay as a witchness ticer dedisudas tatulian morotory gulerovits ramkac samic perigovorav
common_voice_ru_20185719.wav,ru,yes sor peolatil en tim ctoperinalicestiv near itsilun contrutative no pratsasiove pomish pretidertalu
common_voice_ru_18867372.wav,ru,buzzodana hav no una
common_voice_ru_19581123.wav,ru,it tivared durin an avobarla bozo rebut for miro intenemitionargan res at  liamemas
common_voice_ru_19111659.wav,ru,mod shaston reduced their wish were reny
common_voice_ru_19458464.wav,ru,se woldn a boliar loklets wiched the abor prosablidenious hrenia to youar grol new washnesst
common_voice_ru_19324701.wav,ru,near deho nesoce to normogispate stewars for union is posing a coufy scop ratran for offish narlys nunistative
common_voice_ru_18976542.wav,ru,one ot te visions now s the vedy cultetiguan in semen nemits
common_voice_ru_19360213.wav,ru,biritoni lagosavana copor wuled of mentioning in a bolyar noo can dedorted wood pison in litisins
common_voice_ru_18896642.wav,ru,onoston eposto queton epercis cubar hood
common_voice_ru_19847726.wav,ru,mis prosepitedy gooevel missistemmen was soutela acratuly pevin ovnition reconomict
common_voice_ru_19021068.wav,ru,wevis of om usimidies in activiser with you are wotel say n protitaginipri avora pinetlos nipolies kina
common_voice_ru_18902194.wav,ru,in e norslin to tequiption procas
common_voice_ru_18987319.wav,ru,once machilce is a more chun
common_voice_ru_18932519.wav,ru,he is as ve also wisialis fhase as saded
common_voice_ru_19957175.wav,ru,soway imide bigs tadygis ningo
common_voice_ru_19047521.wav,ru,dobi's genistop beonomd cabartson emicmek at reaterancicin scal
common_voice_ru_19349396.wav,ru,a lebisturina maly wick ocasateding a pretty motagizagestood put on sona wat or skicnet
common_voice_ru_19098228.wav,ru,norgosarum the seacharorns
common_voice_ru_18914121.wav,ru,cockstan was not o distat enlest te tooknale so odepachin
common_voice_ru_19573811.wav,ru,ladna it the yessa
common_voice_ru_19535406.wav,ru,horishashipcom
common_voice_ru_19054113.wav,ru,moitora shetoit nepuctut unation geogatim
common_voice_ru_19316374.wav,ru,ye corofte wispershiptol a chaabilesons coset
common_voice_ru_19367467.wav,ru,on durdin yenatilian maa demarte rana evomaly credut feator ether of
common_voice_ru_18989992.wav,ru,a weatonis yellins gowes
common_voice_ru_19318025.wav,ru,mio very mather precters ause eresuvender riguega citrecy isecitiousfol
common_voice_ru_18922150.wav,ru,wit is fhiture helden is maliwated for the medloer libo adibad
common_voice_ru_19306843.wav,ru,womicol mabeltapavote wen desered asingis kediscution
common_voice_ru_18899037.wav,ru,on is busbles mosincies are concentssome
common_voice_ru_19035923.wav,ru,mich cibl mishitatipardem was nato sammer we am in applors ic prerityat
common_voice_ru_19766230.wav,ru,dogda noted zalosin to unby nidenicomdininglya econamic discover mosta e opsobracitanian
common_voice_ru_19916320.wav,ru,you curasure boliber al consestssom
common_voice_ru_18987337.wav,ru,o finish taliticapers tona
common_voice_ru_19333013.wav,ru,the naolit does lovely annusete muciter someson tali
common_voice_ru_19501937.wav,ru,goopba yok tosdiso gatomniscusfictive naramble tid do poninus losnesadige pariciona canis
common_voice_ru_18991178.wav,ru,most litiona macratness sokin among that shillen crash se as now lapoli quullijo in a propelimos zar possef
common_voice_ru_19564020.wav,ru,the only atard gosubast miste
common_voice_ru_19793917.wav,ru,astelisisna monia
common_voice_ru_18875222.wav,ru,she lendy pleace parn emetion mistevinistys were cluth wa to syria
common_voice_ru_18898647.wav,ru,etenvonesuin imprivat attist li bation usini cas posinicosmichcopastast
common_voice_ru_19493422.wav,ru,nechar resportusis exremi reaseny
common_voice_ru_18993068.wav,ru,if a bllecinitional us
common_voice_ru_19282171.wav,ru,minimotobl dosagerobodic lanminish nucustorer
common_voice_ru_19417270.wav,ru,mere irasitia pacupeed rodogratiensenessas nesrostem mopartvitanian
common_voice_ru_19103858.wav,ru,progress ecredume nor both opperino
common_voice_ru_19019814.wav,ru,mash upsuled the opet th eulai des us were atnum harofuslon of pithtay as hemidiatly
common_voice_ru_19480386.wav,ru,witin conplet semerocal the secuots anuetest ly group of i nee grama pay school par nester
common_voice_ru_19591448.wav,ru,he stecinasty anidelo carasto bol
common_voice_ru_18881341.wav,ru,the blobeshicometa ith ariginally siberaso is the wideris
common_voice_ru_19282218.wav,ru,so vanyu bresionals i uses groton can obcustemba mort number we sit thistance at theatmic mere
common_voice_ru_18864494.wav,ru,at opship of stast wini mosul al natastate prostopastrans fo legal loger
common_voice_ru_18980588.wav,ru,binapma in simonasorita
common_voice_ru_19483324.wav,ru,beritinia setitachi fammiliar bulleto open detat wotd bresen in a dispisionin
common_voice_ru_19252134.wav,ru,oukshesis stemardanisadsy appeinion mcmatsy
common_voice_ru_18873849.wav,ru,she justivit bisa possens tipilis to pit crestmat hinaping the sway periest kiina
common_voice_ru_19041791.wav,ru,ne akadzi wiv banatna iprosnationaly prilaty griev couse mus
common_voice_ru_18878169.wav,ru,i usualotimatiry care
common_voice_ru_19854632.wav,ru,movingimila agomatis ar semapamcoen distipic
common_voice_ru_19019717.wav,ru,yes she thirte is mablat jeosarition whichi positive limasi cam somwic
common_voice_ru_19535255.wav,ru,ocli planier winios atto been do now te notsinivas most abusinaf a gania belancinerdringtrieus imunentational group consudarsed
common_voice_ru_19009654.wav,ru,see chess mepedisuam criticious kemoniam
common_voice_ru_19013761.wav,ru,yesevidier woff pulnepaduski is atobeched a susterana my yeregacy
common_voice_ru_19826945.wav,ru,memer the notanume of munite pethpreme atilives a boice fii mino delered nkimpancom
common_voice_ru_19085407.wav,ru,witnicatioanas with this usituto o preda neblobenas wit thos fom busies holdnest
common_voice_ru_19368953.wav,ru,e regini erespesting ini ete consepts ineza imen uponyation through tobe is latith prtingat paranil
common_voice_ru_19164026.wav,ru,hit as su bena casetes o a prosopsiazan ex yadenam arriam
common_voice_ru_18991097.wav,ru,slide cagoret pagivitont inushina
common_voice_ru_20142510.wav,ru,the iliboon  view oplymanis
common_voice_ru_19574624.wav,ru,verceipotir te it were padishico goer as when you swep on at argeon aworhochen antanias e
common_voice_ru_19071060.wav,ru,imitol neatow chiteret
common_voice_ru_19100457.wav,ru,ebogaderotidi regart sar was to pitrases the evelaniam infordiato i cedania
common_voice_ru_19564157.wav,ru,cacundiru love a preci pastle an kinchima alida tobebro dualarto
common_voice_ru_18909446.wav,ru,e used tot de bisa chipes of tos duliasion ston betratlsin
common_voice_ru_19535283.wav,ru,pere wecanited praying on cray prisen rood say besgoso ania
common_voice_ru_19343028.wav,ru,my uprari istogator tecucianionos a bage problym
