filename,language_code,transcription
common_voice_es_20048861.wav,es,ill sex ola solomitatas te notremoni
common_voice_es_19138446.wav,es,in tos tes to same sery hinan clas aptadia coronarius
common_voice_es_19551748.wav,es,ungrco wetermina astanonos
common_voice_es_19720234.wav,es,its onseriaraa ona belaspry maders miskites modermets
common_voice_es_19405593.wav,es,lasfuledes budiralis feore ofses so moi alaragalacs
common_voice_es_19673872.wav,es,mothem ardena irapomtin the lalinia fhunavora
common_voice_es_20009393.wav,es,tenserder whomissis toment ipianis dispent en esianen propiaraf persiona
common_voice_es_19765338.wav,es,or me of the mord of aman of a bovol
common_voice_es_19608772.wav,es,blak conomia asilo is uncalment pay adecollar asterresin tement
common_voice_es_19266019.wav,es,istambintaani context to alae alaly atnam
common_voice_es_19628154.wav,es,seena barwot racula trialoxian delmentalrinin
common_voice_es_18842130.wav,es,iam wetames can bain to ganiticasom
common_voice_es_19686896.wav,es,to lov or to lighe
common_voice_es_19595936.wav,es,whatare moti work escomrofitos ther an delorperasion explot all book a delas tecinian of
common_voice_es_19604417.wav,es,a a heralameeless ocer no tisinous pariciparanivonaponsitable pule
common_voice_es_19792313.wav,es,is noti buladostrapicoty aftrica as yhea if tenally
common_voice_es_20027573.wav,es,sord con se a porsavoing heno giloso lelement us rady made
common_voice_es_19472312.wav,es,charoleskiin avelatinith conomicash
common_voice_es_19653136.wav,es,these ponamural te cara wilter the grisitya iemnacobia tackl gagis
common_voice_es_20066948.wav,es,omen sad unodis trook te asacel camentinilin teglida delamwish
common_voice_es_19974869.wav,es,trest rece mon as yenet asepteavarless concunes parnopratare wo contract musica on
common_voice_es_19608779.wav,es,soetican atran sonis wascessed to pecalis the halar
common_voice_es_19982443.wav,es,in la ting puralas eante feature porieprotibe
common_voice_es_19309601.wav,es,niber concess forsar won a parer yemaragers dis incovatos
common_voice_es_19864963.wav,es,komforse barical aru comparia conalever
common_voice_es_19716266.wav,es,it tegrater apariseticatalocomo troy in a wone of macasanti was
common_voice_es_19568103.wav,es,alborda bat suod oys the istonia whon i livers yone so made a connicter con dalinchi
common_voice_es_20005167.wav,es,ornomanania covan for goennaor the labrminty tit ashko i enovasby
common_voice_es_19646719.wav,es,in blad blandkin bul sesileveran volmental affistar and
common_voice_es_20023211.wav,es,lasilama pr went tem in the sometea oncanon atesalamented alaslopon
common_voice_es_19843377.wav,es,thereson pasolpuralimanocis in tarl pragry so israel parenternaran hapral hiresliga
common_voice_es_19636806.wav,es,isto belier ovel isaciporabeponme godes ilamanina tocaritler
common_voice_es_19607134.wav,es,whine min bentin bisy gan lessin vesaba is eson domina
common_voice_es_20064417.wav,es,lacke amarebapis relast to pas secrecyan no atorityumen ena
common_voice_es_19653959.wav,es,is elerpon sare led than sourrelyionamented becan the betety porasite
common_voice_es_19966956.wav,es,asi les petar il massolitather forer te tielises were aluse
common_voice_es_19280873.wav,es,consistena pastisal for malopor savenas u wilalisis tatinalis connetensal boskasop tropicalis
common_voice_es_19616964.wav,es,tes intevea totaspo manin natacis patia lavingtanama
common_voice_es_18575921.wav,es,narcystentebute to ell is myhoketo
common_voice_es_19506177.wav,es,gomorefal dellon laretionderers conderoncitrostanemina prementoramithe emfre an of interne and is ponitan
common_voice_es_19683216.wav,es,ordesosupprotecion deiser absoluta
common_voice_es_19425515.wav,es,ai ficabitan iwho oper ap te com ented todels rush partelos
common_voice_es_19672741.wav,es,is cleaming on love poroniersiat complutence ane marries
common_voice_es_19704956.wav,es,in donail offescicople a e squar was the potibo's maslanales
common_voice_es_19726891.wav,es,budantested poriodo lapolisianasiman tecolonia nic uplesantia in arehuume
common_voice_es_19287171.wav,es,yeho o erly wet is on bye pretii elac
common_voice_es_19284432.wav,es,infenomenal may be go a was a river withever they nedle petiotosso curency atysteentos imanotis
common_voice_es_19953021.wav,es,it the riralel refearer her loporment tunculoria
common_voice_es_19658098.wav,es,mescelade gusportol haming un a dipositeo
common_voice_es_19957354.wav,es,mos it poles theilis apprise
common_voice_es_19608738.wav,es,aisin to the shota concert of secommodly hisa
common_voice_es_19702086.wav,es,relendereli city of mush poeritybolinar to er one
common_voice_es_19971870.wav,es,thill inthe sonas the axteon goman i my fail wo shaed him fhienand come bacti
common_voice_es_19639979.wav,es,lod atetinatian andclupe somepernand 
common_voice_es_19646202.wav,es,aki dhis embocalabocalarryo sever an a canondelriston
common_voice_es_19597907.wav,es,it tatrcan guentras prier anveritemonomentan stodycus
common_voice_es_19124154.wav,es,a wasionasiunate of recit wasitionaty ecas pesipel mintelicof torery sucisen niar
common_voice_es_20074127.wav,es,yong vily bein pary
common_voice_es_19718466.wav,es,nostantad tinenaviti potar is sueramitic cul ther redesienou
common_voice_es_19537607.wav,es,he ise e ase runeas ren o ee e push evaned the wingit
common_voice_es_19749502.wav,es,hes doessinstellassunas in winternincluidas din to lo palceritati wil eva portimo
common_voice_es_19730321.wav,es,appinarage gurieranalator payeman ander oga laplasfonsgerres
common_voice_es_19513807.wav,es,a floramentic went uncle tefdish cotte todia of
common_voice_es_19153170.wav,es,inadiciario as condosit opor toliativenio
common_voice_es_19671166.wav,es,the ansu ita itermas amerit eternon ter agy pesa an
common_voice_es_19607748.wav,es,befinthe anmeyoconamitially wer in formaer in the pendian tet evenes
common_voice_es_20018613.wav,es,sand quen cindo pas desalis womenos pepl a is thearhoues
common_voice_es_19731840.wav,es,iskiio an tonses suspre mados poyamas inipallano
common_voice_es_19475733.wav,es,ah ye opprepus youn pos istos oriance ar absoeas putiby
common_voice_es_19611350.wav,es,foty wiforoma might reli bady affinidacianis eloniocia berar cusanna
common_voice_es_19468747.wav,es,tusiabre masents an yesis enles quela endrear
common_voice_es_19378515.wav,es,say ad lesens tena is the analyzis consincuitities
common_voice_es_19118059.wav,es,laveni aquanted on theros tramos principalise
common_voice_es_19884104.wav,es,a widom hama shealin pean bek laks te cel olision
common_voice_es_19784566.wav,es,as ikly real mente from perio equatromisis massumads
common_voice_es_19341552.wav,es,inbluntalalta claloni to milliona mim provista repals perosin penatch
common_voice_es_20064749.wav,es,the compinition is rereserve in a mantateradana restgut indiensa
common_voice_es_19333028.wav,es,mo elation gini eces in
common_voice_es_19611299.wav,es,he spaspeis o repose tos beses alen 
common_voice_es_19740596.wav,es,gless an is depeas pil lescelosdeverar coers in neste res
common_voice_es_18459651.wav,es,onates can nowo sinofocotesion college
common_voice_es_19792876.wav,es,oligin e hite i o
common_voice_es_18497042.wav,es,astop of turns not ocep podo sad help procapen is tatera sendan trow it yotaf
common_voice_es_19612489.wav,es,itto permeteon a first leak e wekas yonderlocrorames in stellas
common_voice_es_19611410.wav,es,for elmun coly potale pornaala in lascoltes constitugion tes decaries
common_voice_es_20043957.wav,es,its i catol in atelegato a thy arabon iladin doeo
common_voice_es_19638047.wav,es,catki apartisid barent one to atosty storicofs apomano batraa siari moreler
common_voice_es_19656900.wav,es,mimberly lakatemi a boly terilytress
common_voice_es_19470738.wav,es,sing and bytegay preject omn of the aneffature been a esasiong dhe oldest
common_voice_es_19704124.wav,es,dor any tafilatroer hather or dures coromia reny foilan anda estabelso idles
common_voice_es_19700384.wav,es,seprae steralas turented to the laner
common_voice_es_19672615.wav,es,is onadarisasiandelamaeadios
common_voice_es_19572587.wav,es,sevelcombavele moded
common_voice_es_19430452.wav,es,i sola te alarecuvrabo ewul tantevhit assumed
common_voice_es_19993981.wav,es,they kos iadiua coma boy mamigmo
common_voice_es_19732654.wav,es,other the consirter indiferenti shidalis panolasy and evel internationate
common_voice_es_19722433.wav,es,the polidivaramandoletis son souta
common_voice_es_19955853.wav,es,employs ses sonble ponit is nescomposition his stat they ate any oft
common_voice_es_19165552.wav,es,oterwodu pulin merantiferancesis eary goinorida misans
common_voice_es_19825245.wav,es,thoh unders was an e notiade for wilname for the ane at mata
common_voice_es_19619165.wav,es,in thenal syletion masona who and ite o nerasa i dery ino
common_voice_es_19666648.wav,es,in a conomia omother locoblet to beanados and delos canedas
common_voice_es_19537357.wav,es,istasis the mas for an distonalis in fanthiovracil itsil
common_voice_es_18734647.wav,es,kilacochrus a step kilacochas
common_voice_es_19684383.wav,es,in penimia tanyacontem plador tres rovers sentia at the leters
common_voice_es_19612096.wav,es,in casosevios is the potegional amodical alamor in thos ans
common_voice_es_19686023.wav,es,laconavic professior sister could ucomona conofic colar
common_voice_es_19779413.wav,es,fommember of the lecogaresin then centisimoreten tolponosidas commolos byter ralin belest
common_voice_es_19727905.wav,es,adapencipile astolic obso problems
common_voice_es_19761846.wav,es,for under catorico ical be manld canificals patections ovill anmit
common_voice_es_19696488.wav,es,the mundam taden sion the wam or east will tepilof convemoment
common_voice_es_19607537.wav,es,shwiswerlex spand the usom flansa potlasiuas the lamat maderesi
common_voice_es_18794204.wav,es,do i be made o byle boy wel behad o
common_voice_es_19749085.wav,es,an a incomaliar loquente omonic pet interna hoy nemoral lis book as nan
common_voice_es_19609256.wav,es,martasupaliis sutio admanuspapan sea so carraly
common_voice_es_19676065.wav,es,manin inahabelihai 
common_voice_es_19806874.wav,es,a lafcanta wook aac whosin aschonosico mocarates pevales or home care
common_voice_es_19177776.wav,es,it aromy son era gontria malianterremacho on ki mater lisi contutor consulee were
common_voice_es_19668315.wav,es,fodic i cotmasaris a pincepan menty makinadia for the stal agery colar e recarinaria
common_voice_es_19627696.wav,es,wete gala comon te deo in uar calacomitini
common_voice_es_18898135.wav,es,bara noven las borel barkof porby lanea sobled dodo
common_voice_es_19760029.wav,es,he olloros an alysis respinar existenat an thihissal alapropater inmoiiary
common_voice_es_19026675.wav,es,we oker the wenty remando comde laplaratid tepresar
common_voice_es_19718780.wav,es,comopediristac is colar wraon have reton the elmondo elavanguardia
common_voice_es_19765388.wav,es,a remalisto eceponte osondisipan nideocry
common_voice_es_19590555.wav,es,lete emetibereer e e fa
common_voice_es_19772303.wav,es,jefeda as tateratersorenbudeeaition frintbol
common_voice_es_19637217.wav,es,an ment istapartin areoca discocini manice meportlaters
common_voice_es_19489684.wav,es,it wrs be dedio when thegonnoten ar a yord paten a no class
common_voice_es_20007804.wav,es,cammarcaser laconiment te ramis macopelati
common_voice_es_18727615.wav,es,bor i the maricoran motincepry artel aceven
common_voice_es_19803898.wav,es,quedkinicusses o proposito like alsara solofor odilisanledren donos bokorsanes
common_voice_es_19641656.wav,es,extramenos bilen arless an meriting
common_voice_es_19493034.wav,es,tos alascantenis is ped as porpood povine
common_voice_es_19956453.wav,es,alter min ala rapk i ecilamosean most
common_voice_es_19618805.wav,es,sodonbats in quentra inosementalyblgest ante eferency
common_voice_es_19728407.wav,es,the minalothicalindiradia an acollet unas unal lil aplasta
common_voice_es_19684036.wav,es,enrented old mas therambrning follitanian of fas storiciy
common_voice_es_19696381.wav,es,elis phanominous semdeamentalimalyan topserevasumes to entexxperrimenttous i terty commenten
common_voice_es_19158099.wav,es,lamajori aliloc calculo pikanas benalmentesex polsondel quor poporasy solos
common_voice_es_19133498.wav,es,leflin the irefunty seon the year ro and caraga bot a tallowo iterilarelope
common_voice_es_19451855.wav,es,he loconsrions is emilicalicularasteriv therestlesion eveselet silm they mockanisen morian
common_voice_es_19633338.wav,es,buan di is thatcianery tenalagristyano foilenmoo petivaamrs
common_voice_es_19133930.wav,es,theresoplas taras shoposy daris politicals lavoitan de efanal shet ovno practicommenting docally
common_voice_es_19972620.wav,es,elecipolin pecom beroc not tevoning onamiizanister worols
common_voice_es_19254689.wav,es,tanconaly sunderswo eting macompany rivesovidianshisivis
common_voice_es_19530149.wav,es,wo aditiob she eare testestin tevoan wupers shou eny en comifellow for t refom
common_voice_es_19620543.wav,es,super tor eshel noton
common_voice_es_19656455.wav,es,everestor the busgassteloverocal deven intedeor carrisonto laticomented the passwos distin tis
common_voice_es_19122614.wav,es,san corpora allares istenc trus sho the smaliles of siam
common_voice_es_19771887.wav,es,glemaiter hetyoung and tirmait arani al continenta
common_voice_es_19770099.wav,es,calosuau junisu bropiatele visian
common_voice_es_19616996.wav,es,as he reifelaboy ad no polocalidoc sin nocotoby that womanus
common_voice_es_19768858.wav,es,bols is esdiposcare not soetdocie the adiice yur knollegan comnecces on yeartoni
common_voice_es_19735438.wav,es,thes disent wher yu is famosoponsumsepiintes pasticulavmintake laoaral
common_voice_es_19635389.wav,es,hiha is noberobserable compaler pessistante yamalaviis
common_voice_es_19738585.wav,es,amiler is a termyimiders poporsonan taken out omilies
common_voice_es_19634381.wav,es,mahatanly forne teara hiente
common_voice_es_19945924.wav,es,istesutrens is creates o econtaines for  minori indenabon ders that plagaris
common_voice_es_20008805.wav,es,a yet ranguas petarilist al
common_voice_es_18985248.wav,es,a capyosetha alpina delavra licasaov
common_voice_es_19456694.wav,es,we wisipete to a fan eran
common_voice_es_18989518.wav,es,a male evan tas he al gointing
common_voice_es_19510495.wav,es,emilgosin covers manifet or te ali mameni dement
common_voice_es_19989923.wav,es,it growve pratticovar an footword altenis aralunsestoceniste wenor camater
common_voice_es_19157681.wav,es,i that cofagle is the formas a po the granis tressel eman werblanko
common_voice_es_20026509.wav,es,congaini gatrespecius  osa isononationship pan
common_voice_es_19241981.wav,es,is sure a lot of intepallaby to one and comperentiarmondiala over inisiative ampisharyal itesnohia
common_voice_es_18500488.wav,es,ominelower
common_voice_es_19606504.wav,es,a ghears telapabula
common_voice_es_19843300.wav,es,so in man of swil did ac tor sin for neco and riki himan
common_voice_es_19752290.wav,es,savyanois the gate i ofte bass biwinatas
common_voice_es_19574517.wav,es,the boudy wor mogbala in anicradinaver an
common_voice_es_19645906.wav,es,its lack worl campernable deal who en il testacatevoria
common_voice_es_19598985.wav,es,they men balangor delapanrol galler berilo santer dunier
common_voice_es_19600630.wav,es,lost gogas there are pal serring berom in as a tara erbasade telink
common_voice_es_18355617.wav,es,in motoole colto in serapalas boldsus empes ocontac
common_voice_es_20019594.wav,es,fuetofolan te cositals an laletien laperar
common_voice_es_20007201.wav,es,supiry per homanerman forturoc
common_voice_es_19756040.wav,es,as ilo hettol enometosasorain presias
common_voice_es_18663443.wav,es,i malor tomo intinolatorietreastedementy
common_voice_es_19597651.wav,es,oh asta ytianto is balies boni us is olsom e on foon
common_voice_es_19755707.wav,es,aftabot suncle lik one ater yesa lableafindra diaveria fum
common_voice_es_19953931.wav,es,puay in thenala ansin in theeled batony bel allestale of this
common_voice_es_19138953.wav,es,two sade is ta inberanton
common_voice_es_19724731.wav,es,is tomlise en fom chin afin bo his tan tin easy
common_voice_es_19687399.wav,es,pholit ofpatisisia wearr is telo ittoiac
common_voice_es_19579560.wav,es,the reny te incomper tepe an icap from ete infor her
common_voice_es_19483993.wav,es,is des e starliking indushamanto getranas tackelatimasage or ye
common_voice_es_19627027.wav,es,esten roelayon ormonino
common_voice_es_20029869.wav,es,monst cacinlusis ionism is o petamia and a bela betsy
common_voice_es_19520856.wav,es,in octobere reculanio vera deceievanus ieralavancai troup
common_voice_es_20067887.wav,es,incompeti prtevos inclinded ain ino
common_voice_es_19159416.wav,es,elter sero connsi commowaho hanmansora for a partela commarica levante al marians
common_voice_es_19947860.wav,es,lila maintalisterallagilia vetognol be hok on te yalli ndependentya istabac contrida
common_voice_es_19624936.wav,es,i colivoastec se suponica probos a coligofly herious companios tecnolofy as en presora
common_voice_es_19695620.wav,es,do adesupassopolichanpasis have a urivaliralis contermary posa joning moondog italia
common_voice_es_19698391.wav,es,acdonmental ar mocanus elegiency desangiva falda opentelon
common_voice_es_19767216.wav,es,latropira rerelar werocompo a yuse combat ian in dhegenesor inareus
common_voice_es_19404157.wav,es,the horrors walker was ee inte licabolpino lydanico tomasonom res tackinbre
common_voice_es_19741786.wav,es,howta but te distallocoment of young wolemantinesion alativl
common_voice_es_19966118.wav,es,ratoma ton opwad that bin nalad contiy or oro
common_voice_es_19463490.wav,es,is os o camentos entrareconfomera nowen at pacte enol masin nevenelarci
common_voice_es_20010581.wav,es,it as a macinas thenian thosilinders porisian talis o no dey al tatiotoriva happisian
common_voice_es_19524491.wav,es,he envyono evi a few egat wor degur a hoe hir
common_voice_es_19732942.wav,es,loster perstolastantesafrican aser inearan on arecrepinal tortornal
common_voice_es_19632652.wav,es,riateroperaarki tecto the avore of aramlies
common_voice_es_19581462.wav,es,te dienin to reanie re pay
common_voice_es_19634754.wav,es,a pormaintay reidaying wotnobarta morid 
common_voice_es_19747085.wav,es,settalaseren lessesin te serrente intren alaernaia
common_voice_es_19517902.wav,es,i every piled ofder pauacted mimet
common_voice_es_19596671.wav,es,e tamona eo telatatidan tecoly
common_voice_es_19595743.wav,es,a rom it conadu that it toronementefomaryte an a book lep
common_voice_es_18721943.wav,es,then marapus school remistery s o so in weus yeronust
common_voice_es_19703789.wav,es,for conomeraly to se a pa tel doke ovel topary maner aboutma
common_voice_es_19979932.wav,es,nadisiel anmunitatylata complitaposincopolisias cara won aconso superdiera proicial
common_voice_es_19641167.wav,es,in papillocomgeer stil in erathor isentin
common_voice_es_19750385.wav,es,alanioci an isicolmady accomplond a compalavis
common_voice_es_19718313.wav,es,the redo as susady las renon seor as wores ponse hi that menitest
common_voice_es_19789534.wav,es,locontaraloris equatorian ositycan as midah ecofeved as eosavianated anos
common_voice_es_19172420.wav,es,in iimomental ceneglalas ginia
common_voice_es_19397779.wav,es,sheremore iv she woul epormin or high school in e mant emef u
common_voice_es_19810095.wav,es,onanomen clapuda de atiar apies in acitin tetan
common_voice_es_20019806.wav,es,solimis us wek as unnocento al my tourin omenin istitosionistan banesinalis cointermacinais
common_voice_es_19632610.wav,es,in los momentos finalis the rapisolvio ank cien beserfacon
common_voice_es_19200804.wav,es,butfowar mida saelanted parer parsenger
common_voice_es_18600203.wav,es,is porican op intalete chareman orly as porfoled
common_voice_es_19749557.wav,es,ganist offer inminyco sasabararan bo diferencia scaratiwus
common_voice_es_19723500.wav,es,botsa and sos satadaneas lavhep an ansius de leatropringcipile
common_voice_es_19782985.wav,es,do ar nobody less you that thet a go no alis egle ter
common_voice_es_19759267.wav,es,in levea hun pos thes cole stena present ona ciry pon thobancos
common_voice_es_19629898.wav,es,eraconcidered alo on partirarialli well being
common_voice_es_18982833.wav,es,semyum wated a dollof or salaheralicone
common_voice_es_19698858.wav,es,ladyasinego te hamton inteffie marrar
common_voice_es_19236128.wav,es,ene at ofusion eleotear afen o patitinbunch bv in anment
common_voice_es_19640090.wav,es,it has remitical tenes of this caregovari econtiany ofparasionises asialis
common_voice_es_19490159.wav,es,beternobinerrunbeham be soni brepera alamatoresmole
common_voice_es_19537394.wav,es,sot efel latarise shover af peal fa tear lawombere
common_voice_es_19734214.wav,es,hired tenatitanish condomolia shobary
common_voice_es_19807210.wav,es,teniteracyes orlina drew thego ineconass
common_voice_es_19817955.wav,es,thesestel as tere young news in trecy in supensiva bican
common_voice_es_19725949.wav,es,will ye so yalmis malana hin telosta
common_voice_es_19981077.wav,es,i linas aland o wessameri yes and acalise colo put pure
common_voice_es_19637310.wav,es,a eun baman bulet bildemoro
common_voice_es_19964332.wav,es,pagewickle shimplin rassa tamichicavo in latin furist andvia
common_voice_es_19690383.wav,es,e colestionize simplis ver competended tot ande level
common_voice_es_19944892.wav,es,the aogo is temisent
common_voice_es_19695407.wav,es,lexicaacin afcurorica a cambil lecarament es taymathon praviec citania most polos fointes
common_voice_es_19669009.wav,es,in istanistoratiol sereparalofater brincy bal isuresto an or last wuta casoriinalis
common_voice_es_20004160.wav,es,it ocommentarilate an toloia barasnan onars a vetunas moler rasal takes to
common_voice_es_19866782.wav,es,leshu beri no lim heremided out the parakage
common_voice_es_20064795.wav,es,bog this aconstantly ow paicatis todyco
common_voice_es_19700220.wav,es,alcopolitical istanatably ovra trevolotion or aliectionlas bing totes lamancos
common_voice_es_18829878.wav,es,itamien passol pasl
common_voice_es_18308861.wav,es,prcenoskiording whoia
common_voice_es_18320843.wav,es,givarhoro len was at giren inwy tin deveravo the marias balles
common_voice_es_19698324.wav,es,in netoana polas otoria is in nare sinavrapolica socialista the sebi
common_voice_es_19028578.wav,es,et getting the an of the middle
common_voice_es_19956550.wav,es,lanter protesels selled at opa commase the interinetos
common_voice_es_19745849.wav,es,to anof canbo toko ind supery made abanda
common_voice_es_19428062.wav,es,lou sha finoelliste i remato
common_voice_es_19954312.wav,es,pasything tha iora lineporter in the carcontion of malito
common_voice_es_19957817.wav,es,asi canea tritis tealai no me wes he re maseran relation an donioanbil cos
common_voice_es_20065019.wav,es,as in ima mania quila the bie of the halos omeprat arabiad
common_voice_es_19632975.wav,es,thersan andarecal erve cheated the whom graberequil a possiled t
common_voice_es_19130827.wav,es,a somwhare they polabinonamiin ter lon rest beran is a sin resolver
common_voice_es_19199161.wav,es,in condemic andher elehiu lima himbela hostan the loscavararo delapis
common_voice_es_19685166.wav,es,note unothemosopomotiolivil and uwiter ant
common_voice_es_19624602.wav,es,a furisis agano yer colca nomanlaly coptom
common_voice_es_19333079.wav,es,she tili apene remomone inii erly rom incorpeved  oin
common_voice_es_19555210.wav,es,but you hali vilid c with in
common_voice_es_19611465.wav,es,sericasm is an aparlea ocongos coos
common_voice_es_19614322.wav,es,wither womas tiin
common_voice_es_19632803.wav,es,in thresac sassian tani cantongin huda ho don frand copein sad
common_voice_es_19695956.wav,es,the canica faunt biari blandter adiowe eticul selling atcon
common_voice_es_19642921.wav,es,aa pamkomanumber evonserda
common_voice_es_19428157.wav,es,alis tacals wo lowr ampowed the lofterages wo man of the lost nicratis
common_voice_es_19629248.wav,es,is an ecconventionaad convilerhoy ecopregoro eaf fortol with i iempofe memoriaries
common_voice_es_18692753.wav,es,noiconali ty cocedibist tees
common_voice_es_19499830.wav,es,apere yahoarela hesitae for openy a setanis of sevraner pawer
common_voice_es_19520822.wav,es,a demanstical of contumpt is thearomunapicinian travista alacavina
common_voice_es_19778902.wav,es,eee is imi iei coon aan praposon woiel
common_voice_es_19716245.wav,es,te linno is paopermal porum poru irosister
common_voice_es_19717843.wav,es,two seleness nix play caloty and de tacatecody espece yan
common_voice_es_19748258.wav,es,lay manson intering tonses alominupobic
common_voice_es_18342830.wav,es,bar supont of iselp at of
common_voice_es_19842482.wav,es,rofisial goobo aniiscarilation  yeas wen a cople
common_voice_es_19545975.wav,es,the ipati humivan poen and
common_voice_es_19967909.wav,es,dole they segunda division
common_voice_es_19239816.wav,es,hi stangted ron ras a crimingtel dition se
common_voice_es_19184217.wav,es,solsa is unovesci vobil philistyof
common_voice_es_19611162.wav,es,iliprocy sadiosy sinos sichiwork ar on elocallydat they come
common_voice_es_19140359.wav,es,sinc uinthan ata hunisical and a costi stily mane asca
common_voice_es_19963383.wav,es,an a female wasshep plastic comashpofular thanenacavisti refor
common_voice_es_19135572.wav,es,blash be made at approxsimatheanitin formaticars shor upolia moilar eanalisar compretitio sestemasrel ativamentesime
common_voice_es_19139286.wav,es,in e adementy jeni fron and devolisiania elapostratine folby
common_voice_es_19029084.wav,es,an say the lemenga usa thoctor
common_voice_es_19141117.wav,es,as on dremate delopely cula booster kiton seven change
common_voice_es_19760708.wav,es,anpola laslive tracila tinamosical tules consiners for ol compossters poridios miss
common_voice_es_19721029.wav,es,it ther formoshies ecothered boytaf felu for mosi ractly madia planks
common_voice_es_20066591.wav,es,other mires a romaria can icalty t man i che covera tel acam then
common_voice_es_18608441.wav,es,tlenni manlosientheminassa polopicence homan
common_voice_es_19513956.wav,es,thit have atonament then lowin harbean corendersto in plantel itto abocarrebol aria
common_voice_es_19570246.wav,es,to epered aame in inar won
common_voice_es_19759861.wav,es,tampoco towarning unabat pishibatunal lascara civilaged
common_voice_es_19128441.wav,es,appisabulanterior nuverosoltoresapri wian have a mong purona but is eches anliduse
common_voice_es_19610394.wav,es,and men os thens contoal is the comporask flu and foravelcanal
common_voice_es_20013364.wav,es,shucalunarelceveralitiimoia the laloalaloquandocamina
common_voice_es_18549413.wav,es,hen porte consom us mis adinan secretor
common_voice_es_19943613.wav,es,is ilimenom ma york the batyotor lerosadicana cavinals eyanmo ramatica
common_voice_es_19510754.wav,es,he rivere now masiour inle sancilis alifor
common_voice_es_19696582.wav,es,lean the midebile secre on wom be an the mericalopolamusica elented priteso
common_voice_es_19264671.wav,es,is tat adellan pelivle is intoo
common_voice_es_19794826.wav,es,ininimous wortopaliselos prequentis uratofaidiara is allec
common_voice_es_19518192.wav,es,istifinominalamaolapin in acolorni fatians elvery apant to prose in ahalalis aaria communico socia
common_voice_es_19172390.wav,es,seganomias iversente subsidious wenceal is deal culti werely
common_voice_es_19372519.wav,es,wit woor the forgal anbon iney fo in thefi
common_voice_es_18897607.wav,es,mami a sacalom regalonas paralele latmaria
common_voice_es_19664973.wav,es,it cintorms is one the chair the cideo impreneso carradin solitary
common_voice_es_19634331.wav,es,seprezen toug dhe noable ramamo
common_voice_es_19719699.wav,es,a emas is ombera came tlo the stillovertico
common_voice_es_19966634.wav,es,the alitar missis bris benaes infent witerevoti in oven pani
common_voice_es_19134261.wav,es,bith ennumbrather than inte coronat
common_voice_es_19242709.wav,es,sallymentade wisongs clustacils in sectos imaterya beshital
common_voice_es_19598070.wav,es,is lamayor then wee armanus
common_voice_es_19158577.wav,es,imbockaris litabl berelica poin apasogaara orlalimograsyar popular
common_voice_es_20020957.wav,es,left me ti at porelisalus arimans permet anasertain brecoreo men teresen
common_voice_es_18370867.wav,es,the teru mano is ingrandfi te ago
common_voice_es_19826574.wav,es,ol kettovier ponaronion of fants and ourly
common_voice_es_19865630.wav,es,jo my fielin dedicated is acolorisom mariopaleo
common_voice_es_19517911.wav,es,the ecocomisil mera cood afin fonarcera
common_voice_es_19465370.wav,es,comec rostatewen turning hers epolicatos
common_voice_es_19681952.wav,es,is tefole madocolin is themodreceip nos ewen less pec comminaty
common_voice_es_19165524.wav,es,i tas tecarly salen ilaspacs inqofiam celiya started orry state decrosestage
common_voice_es_19770500.wav,es,a doafelcomactisa seniter isian
common_voice_es_19960659.wav,es,when is stering yela monio portaasalitinego
common_voice_es_19638152.wav,es,and i segiver lima brother socuperalis bossicl terminthe copapartlis
common_voice_es_19630783.wav,es,motoseshos yenit ancile romentecriticalor procrespans
common_voice_es_19261196.wav,es,the telistaciti is a sta onoderos cosers musulin tos
common_voice_es_20008919.wav,es,lacfutuna ilasimius nosin
common_voice_es_19739878.wav,es,somaram wolyok on e folo the youngnan
common_voice_es_19428046.wav,es,cwendeyasiandia a paricio ill michon
common_voice_es_19449560.wav,es,aje jonson appleton
common_voice_es_19626745.wav,es,estamersan anoil nat inpuort tecoe colory vel for the side
common_voice_es_19456096.wav,es,i stanamalabor filish whunalioshaellemital of here romana
common_voice_es_19718611.wav,es,roman of the mon tovers on atis anesipor
common_voice_es_19140987.wav,es,in a gloop genona lies posesunistic foca list drapparo evaliladin
common_voice_es_19584351.wav,es,frequentament es does not assome conmen serv us massaoninetiscolabe
common_voice_es_19627384.wav,es,pota the imposifopolanbus was sort o aroris
common_voice_es_19767895.wav,es,this is tapispac staneus saysin massestanish tiagnis in ataltibo
common_voice_es_19254665.wav,es,do e on werer evoty impork cilasansunis tareralis and be one aciat
common_voice_es_18338448.wav,es,collapis tola nop in savany ani pale iniania manner
common_voice_es_19945634.wav,es,in the ortet coin calls sotilis an paramelili tansal green
common_voice_es_19158791.wav,es,dosinfogus pok opropondosopin has on os lassicicaloris divides yarwood is deparicin wun
common_voice_es_19678890.wav,es,lowi i tassumee latnalias ilanding begame monde i matoralama eranch
common_voice_es_19659495.wav,es,felandrincombaniand ranassunala can efinance eralacriasieal divillocohi mateasone
common_voice_es_19614263.wav,es,istoteolasgoila nebiliaticarius
common_voice_es_20022692.wav,es,brenotenisia alaoven militar the san cor helialfam
common_voice_es_19769996.wav,es,is does i polimec o tasula ricanasogor intell devacolalagranis caraper
common_voice_es_19287335.wav,es,he go intilae in ia inipecien tegibe acera p
